section	family_id	status	sample	official_rc	selfhost_rc	family_key	official_first_error	selfhost_first_error	official_first_diff	selfhost_first_diff	cxx_anchor	root_hypothesis
OVER	OVER-006	READY	src/tests/16_constant_evaluation/01_const_variables/a09/test_a09_01.cj	0	1	IllegalStateException: faithful AST2CHIR member caller has no exact parent type	<no diagnostic>	IllegalStateException: faithful AST2CHIR member caller has no exact parent type	<no diagnostic>	IllegalStateException: faithful AST2CHIR member caller has no exact parent type	src/CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:851	selfhost enters `IllegalStateException: faithful AST2CHIR member caller has no exact parent type` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:851` accepts the same sample
OVER	OVER-006	READY	src/tests/16_constant_evaluation/01_const_variables/a11/test_a11_01.cj	0	1	IllegalStateException: faithful AST2CHIR member caller has no exact parent type	<no diagnostic>	IllegalStateException: faithful AST2CHIR member caller has no exact parent type	<no diagnostic>	IllegalStateException: faithful AST2CHIR member caller has no exact parent type	src/CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:851	selfhost enters `IllegalStateException: faithful AST2CHIR member caller has no exact parent type` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:851` accepts the same sample
OVER	OVER-003	DISPATCHED	src/tests/16_constant_evaluation/01_const_variables/a12/test_a12_01.cj	0	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	<no diagnostic>	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	<no diagnostic>	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	src/CHIR/IR/Type/CHIRType.cpp:132	selfhost enters `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType` while the C++ path at `src/CHIR/IR/Type/CHIRType.cpp:132` accepts the same sample
OVER	OVER-006	READY	src/tests/16_constant_evaluation/01_const_variables/a13/test_a13_01.cj	0	1	IllegalStateException: faithful AST2CHIR member caller has no exact parent type	warning: unused function:'f3'	IllegalStateException: faithful AST2CHIR member caller has no exact parent type	warning: unused function:'f3'	IllegalStateException: faithful AST2CHIR member caller has no exact parent type	src/CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:851	selfhost enters `IllegalStateException: faithful AST2CHIR member caller has no exact parent type` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:851` accepts the same sample
OVER	OVER-004	DISPATCHED	src/tests/16_constant_evaluation/02_const_expressions/a03/test_a03_01.cj	0	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'u'	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'u'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	selfhost enters `IllegalArgumentException: The string does not comply with the floating point number syntax.` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14` accepts the same sample
OVER	OVER-002	READY	src/tests/a_cangjie_grammar_summary/01_lexical_grammar/03_symbols/a01/test_a01_01.cj	0	1	error: Cannot find method from dynamic libs for macro call '<ID>'	warning: unused variable:'t'	error: Cannot find method from dynamic libs for macro call 'Identity'	warning: unused variable:'t'	error: Cannot find method from dynamic libs for macro call 'Identity'	src/Macro/MacroCallResolve.cpp:228	selfhost enters `error: Cannot find method from dynamic libs for macro call '<ID>'` while the C++ path at `src/Macro/MacroCallResolve.cpp:228` accepts the same sample
OVER	OVER-001	DISPATCHED	src/tests/a_cangjie_grammar_summary/01_lexical_grammar/05_literals/a02/test_a02_02.cj	0	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	selfhost enters `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` while the C++ path at `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244` accepts the same sample
DIAG	DIAG-007	READY	src/tests/01_lexical_structure/01_identifiers_and_keywords/a06/test_a06_04.cj	1	1	parse_missing_body	error: unclosed delimiter: '('	error: body of function 'f' is missing	error: unclosed delimiter: '('	error: body of function 'f' is missing	src/Parse/ParserDiag.cpp:1314	the guard/order for `parse_missing_body` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1314`
DIAG	DIAG-086	READY	src/tests/01_lexical_structure/01_identifiers_and_keywords/a06/test_a06_07.cj	1	1	parse_expected_name | error: expected type name after keyword 'Bool', found keyword 'main'	error: expected a type name after keyword 'type', found keyword 'if'	error: expected a type name after keyword 'type', found keyword 'if'	error: expected type name after keyword 'Bool', found keyword 'main'	<no diagnostic>	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-087	READY	src/tests/01_lexical_structure/01_identifiers_and_keywords/a06/test_a06_09.cj	1	1	parse_invalid_left_hand_expr	error: expected '=', found '--'	error: expected '=', found '--'	error: cannot have assignment expression in initializer	error: invalid left-hand expression of assignment '='	src/Parse/ParserDiag.cpp:781	the guard/order for `parse_invalid_left_hand_expr` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:781`
DIAG	DIAG-075	READY	src/tests/01_lexical_structure/01_identifiers_and_keywords/a06/test_a06_11.cj	1	1	parse_expected_name | error: expected ';' or '<NL>', found '='	error: expected '{', found '='	error: expected ';' or '<NL>', found '='	error: expected '{', found '='	error: expected ';' or '<NL>', found '='	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-007	READY	src/tests/01_lexical_structure/01_identifiers_and_keywords/a06/test_a06_13.cj	1	1	parse_missing_body	error: expected a func name after keyword 'func', found keyword 'return'	error: body of function '' is missing	error: expected a func name after keyword 'func', found keyword 'return'	error: body of function '' is missing	src/Parse/ParserDiag.cpp:1314	the guard/order for `parse_missing_body` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1314`
DIAG	DIAG-007	READY	src/tests/01_lexical_structure/01_identifiers_and_keywords/a06/test_a06_16.cj	1	1	parse_missing_body	error: expected '{', found (	error: body of function 'f' is missing	error: expected '{', found (	error: body of function 'f' is missing	src/Parse/ParserDiag.cpp:1314	the guard/order for `parse_missing_body` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1314`
DIAG	DIAG-002	DISPATCHED	src/tests/02_types/01_value_types/01_numeric_types/01_numeric_literals/a03/test_a03_03.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: undeclared identifier 'a92'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: undeclared identifier 'a92'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
DIAG	DIAG-002	DISPATCHED	src/tests/02_types/01_value_types/01_numeric_types/01_numeric_literals/a03/test_a03_04.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: undeclared identifier 'A92'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: undeclared identifier 'A92'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
DIAG	DIAG-028	READY	src/tests/02_types/01_value_types/01_numeric_types/01_numeric_literals/a08/test_a08_08.cj	1	1	IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: <ID> (<N> candidates)	error: undeclared identifier 'e2'	IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: e2 (0 candidates)	error: undeclared identifier 'e2'	IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: e2 (0 candidates)	src/CHIR/AST2CHIR/TranslateASTNode/TranslateMemberAccess.cpp:497	the guard/order for `IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: <ID> (<N> candidates)` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateMemberAccess.cpp:497`
DIAG	DIAG-028	READY	src/tests/02_types/01_value_types/01_numeric_types/01_numeric_literals/a08/test_a08_09.cj	1	1	IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: <ID> (<N> candidates)	error: undeclared identifier 'e2'	IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: e2 (0 candidates)	error: undeclared identifier 'e2'	IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: e2 (0 candidates)	src/CHIR/AST2CHIR/TranslateASTNode/TranslateMemberAccess.cpp:497	the guard/order for `IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: <ID> (<N> candidates)` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateMemberAccess.cpp:497`
DIAG	DIAG-028	READY	src/tests/02_types/01_value_types/01_numeric_types/01_numeric_literals/a08/test_a08_10.cj	1	1	IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: <ID> (<N> candidates)	error: undeclared identifier 'e'	IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: e (0 candidates)	error: undeclared identifier 'e'	IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: e (0 candidates)	src/CHIR/AST2CHIR/TranslateASTNode/TranslateMemberAccess.cpp:497	the guard/order for `IllegalStateException: faithful AST2CHIR MemberAccess has no single Sema target: <ID> (<N> candidates)` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateMemberAccess.cpp:497`
DIAG	DIAG-010	READY	src/tests/02_types/01_value_types/01_numeric_types/01_numeric_literals/a09/test_a09_02.cj	1	1	IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: <ID>	error: undeclared identifier 'e4'	IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: e4	error: undeclared identifier 'e4'	IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: e4	src/CHIR/AST2CHIR/TranslateASTNode/TranslateRefExpr.cpp:417	the guard/order for `IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: <ID>` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateRefExpr.cpp:417`
DIAG	DIAG-010	READY	src/tests/02_types/01_value_types/01_numeric_types/01_numeric_literals/a09/test_a09_03.cj	1	1	IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: <ID>	error: undeclared identifier 'e6'	IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: e6	error: undeclared identifier 'e6'	IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: e6	src/CHIR/AST2CHIR/TranslateASTNode/TranslateRefExpr.cpp:417	the guard/order for `IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: <ID>` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateRefExpr.cpp:417`
DIAG	DIAG-010	READY	src/tests/02_types/01_value_types/01_numeric_types/01_numeric_literals/a09/test_a09_04.cj	1	1	IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: <ID>	error: undeclared identifier 'e8'	IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: e8	error: undeclared identifier 'e8'	IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: e8	src/CHIR/AST2CHIR/TranslateASTNode/TranslateRefExpr.cpp:417	the guard/order for `IllegalStateException: faithful AST2CHIR RefExpr has no Sema target: <ID>` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateRefExpr.cpp:417`
DIAG	DIAG-093	READY	src/tests/02_types/01_value_types/01_numeric_types/01_numeric_literals/a22/test_a22_01.cj	0	0	sema_float_literal_too_small	<no diagnostic>	warning: magnitude of floating-point literal too small for type 'Float64', minimum is 4.9406564584124654E-324	<no diagnostic>	warning: magnitude of floating-point literal too small for type 'Float64', minimum is 4.9406564584124654E-324	src/Sema/CalcConstExpr.cpp:41	the guard/order for `sema_float_literal_too_small` likely diverges from C++ emission path `src/Sema/CalcConstExpr.cpp:41`
DIAG	DIAG-008	DISPATCHED	src/tests/02_types/01_value_types/01_numeric_types/02_operators_supported_by_number_types/a05/test_a05_03.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: invalid binary operator '-' on type 'Int8' and 'Float16'	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: invalid binary operator '-' on type 'Int8' and 'Float16'	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-008	DISPATCHED	src/tests/02_types/01_value_types/01_numeric_types/02_operators_supported_by_number_types/a05/test_a05_04.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: invalid binary operator '*' on type 'Int8' and 'Float16'	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: invalid binary operator '*' on type 'Int8' and 'Float16'	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-007	READY	src/tests/03_names_scopes_variables_and_modifiers/01_names/a01/test_a01_07.cj	1	1	parse_missing_body	error: expected a func name after keyword 'func', found literal '4_'	error: body of function '' is missing	error: expected a func name after keyword 'func', found literal '4_'	error: body of function '' is missing	src/Parse/ParserDiag.cpp:1314	the guard/order for `parse_missing_body` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1314`
DIAG	DIAG-007	READY	src/tests/03_names_scopes_variables_and_modifiers/01_names/a01/test_a01_08.cj	1	1	parse_missing_body	error: expected a func name after keyword 'func', found literal '55'	error: body of function '' is missing	error: expected a func name after keyword 'func', found literal '55'	error: body of function '' is missing	src/Parse/ParserDiag.cpp:1314	the guard/order for `parse_missing_body` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1314`
DIAG	DIAG-007	READY	src/tests/03_names_scopes_variables_and_modifiers/01_names/a01/test_a01_09.cj	1	1	parse_missing_body	error: expected a func name after keyword 'func', found '.'	error: body of function '' is missing	error: expected a func name after keyword 'func', found '.'	error: body of function '' is missing	src/Parse/ParserDiag.cpp:1314	the guard/order for `parse_missing_body` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1314`
DIAG	DIAG-042	READY	src/tests/03_names_scopes_variables_and_modifiers/01_names/a01/test_a01_10.cj	1	1	parse_expected_character | error: expected declaration, found '{'	error: expected a class name after keyword 'class', found ';'	error: expected a class name after keyword 'class', found ';'	error: expected ';' or '<NL>', found '}'	error: expected declaration, found '{'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_002.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'as'	error: expected identifier or pattern after 'let', found keyword 'as'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_003.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'break'	error: expected identifier or pattern after 'let', found keyword 'break'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_004.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'Bool'	error: expected identifier or pattern after 'let', found keyword 'Bool'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_005.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'case'	error: expected identifier or pattern after 'let', found keyword 'case'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_006.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'catch'	error: expected identifier or pattern after 'let', found keyword 'catch'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_007.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'class'	error: expected identifier or pattern after 'let', found keyword 'class'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_008.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'continue'	error: expected identifier or pattern after 'let', found keyword 'continue'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_009.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'Rune'	error: expected identifier or pattern after 'let', found keyword 'Rune'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_010.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'do'	error: expected identifier or pattern after 'let', found keyword 'do'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_011.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'else'	error: expected identifier or pattern after 'let', found keyword 'else'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_012.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'enum'	error: expected identifier or pattern after 'let', found keyword 'enum'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_013.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'extend'	error: expected identifier or pattern after 'let', found keyword 'extend'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_014.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found 'false'	error: expected identifier or pattern after 'let', found 'false'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_015.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'finally'	error: expected identifier or pattern after 'let', found keyword 'finally'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_016.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'for'	error: expected identifier or pattern after 'let', found keyword 'for'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_017.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'foreign'	error: expected identifier or pattern after 'let', found keyword 'foreign'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_019.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'func'	error: expected identifier or pattern after 'let', found keyword 'func'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_020.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'Float16'	error: expected identifier or pattern after 'let', found keyword 'Float16'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_021.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'Float32'	error: expected identifier or pattern after 'let', found keyword 'Float32'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_022.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'Float64'	error: expected identifier or pattern after 'let', found keyword 'Float64'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_023.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'if'	error: expected identifier or pattern after 'let', found keyword 'if'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_024.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'import'	error: expected identifier or pattern after 'let', found keyword 'import'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_025.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'in'	error: expected identifier or pattern after 'let', found keyword 'in'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_026.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'init'	error: expected identifier or pattern after 'let', found keyword 'init'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_027.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'interface'	error: expected identifier or pattern after 'let', found keyword 'interface'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_028.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'is'	error: expected identifier or pattern after 'let', found keyword 'is'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
